"id","label","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"9aec4816cbb62589a6f79f7af073316ea4c73f8b30a964b544108d80e91d2e7f","0","20170928","0","0","1","0","100103","1","6","1","0","0","1","2","2","1","1","1","2","2","2","1","1","0","1","0","0","0","0","0","0","1","1","","","","","2","2","4","4","4","1","1","6","7","7","0","1","","","","","1","0","","","","","","","","","","","1","1","14","1","1","2","5","8","7","14","8","14","1","1","2","1","8","15","5007","44968","58350","5007","41893.8","2","1","1","1","2","1","2","2","2","2","2","2","4","8","10","1","5","9","15","16","1","6","9","15","1","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","1","1","2","1","14","1","2","1","2","1","2","2","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","4","1","2","1","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","2","2","2","5","9","14","17","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","1","2","1","2","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","1","2","3","1","2","1","2","2","2","2"
"f23dadb29d9d2a607623089b29aabb3632a0067bea483db0a49fb2ddb3b0291a","0","20170922","1","1","1","1","100806","0","4","1","1","0","1","2","1","2","1","1","1","2","1","18","19","70","69","1","1","1","1","1","0","0","0","0","0","1","0","","","","","","","","","","","","","0","1","1","0","1","1","2","2","2","1","2","2","2","1","1","1","84","37","301","301","301","301","302","301","35","50","35","50","3","2","3","5","36","52","26","5764.9","7053.6","35.5","528.5","2","2","2","3","3","1","1","2","1","1","2","3","8","12","14","3","10","34","51","59","4","10","36","51","208","208","208","207","208","207","208","206","206","207","207","206","33","33","29","29","29","29","32","84","45","44","44","67","31","32","29","29","29","29","32","236","235","136","141","140","140","236","208","207","208","207","207","302","2","1","2","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","3","2","3","3","3","3","1","2","1","1","2","2","1","1","2","1","2","1","2","1","1","2","2","2","3","3","4","11","36","51","59","1","2","2","2","2","3","3","2","2","2","1","2","1","1","2","2","2","1","2","1","1","2","1","2","2","2","2","6","2","1","1","2","3","3","3","2","3","6","1","2","1","1","3","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","1","0","1","0","2","24","245","301","330","537","16","74","86","94","98","302","311","404","70","302","191","191","191","54","190"
"97963dfa4fe0a28be9fd855a76440b828089be2492d15200c20de45b4982de0f","0","20171031","0","0","0","0","100805","0","5","0","1","1","1","2","2","1","0","1","1","1","2","31","56","129","225","0","1","1","0","1","1","1","1","1","0","0","0","","","","","","","","","","","","","0","0","1","0","1","1","1","3","3","3","3","2","2","3","2","3","96","19","301","98","301","301","301","302","5","7","6","8","2","2","3","7","7","9","3.5","125","240.5","125","126","2","1","2","1","2","2","2","1","1","1","1","2","3","4","8","7","7","6","8","12","6","6","6","9","173","172","64","171","172","171","172","173","173","64","172","172","31","34","20","25","25","26","31","80","40","39","39","62","31","31","23","25","26","25","31","229","228","54","114","113","113","228","172","173","63","172","172","301","2","2","1","1","2","1","2","2","2","3","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","2","2","1","2","6","7","6","9","13","1","2","2","3","2","2","8","9","1","2","1","2","1","2","1","2","2","3","2","1","1","2","3","1","2","1","2","2","1","2","2","2","1","1","2","6","8","8","1","2","3","3","3","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","0","0","1","3","85","264","406","808","3","41","108","133","150","302","302","311","14","166","203","202","203","9","114"
"2bcfab87dc7eb8a6de36b9a1e8600dabfd44ceb99ed2f63d3882e7f575127db5","0","20170910","1","0","1","0","100805","1","6","1","0","1","2","1","1","2","2","1","2","2","0","0","0","0","0","1","0","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","","","","2","2","3","2","1","2","3","3","2","2","1","2","2","1","1","1","3","3","910","1110","1110","911","1111","1","1","1","2","1","1","1","1","1","2","2","2","2","2","3","2","2","3","3","3","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","3","2","3","2","1","1","2","1","1","1","1","3","1","1","1","2","1","2","2","2","2","2","1","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","1","2","3","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","3","3","1","1","1","2","1","1","2","2","1","1","1","2","1","2","2","2","2","1","1","1","2","1","3","2","1","2","1","1","1","2","1"
"cf762acef88d7f7f5ed0ec6f49dca1e5ae24886639ee06332e86b315813682b0","0","20171025","0","0","0","0","100806","1","4","1","1","1","0","1","2","2","1","1","2","2","0","0","0","0","0","0","1","1","1","1","0","1","0","29","49","61","89","","","","","","","","","","","","","29","49","61","90","1","0","1","1","7","25","35","1","2","6","13","19","1","1","135","2","5","6","13","24","32","103","32","103","1","5","5","6","34","105","3000","48967.7","261431.4","9911","36245","1","2","2","2","1","2","2","2","1","2","2","4","8","16","29","5","15","33","104","167","5","15","33","104","1","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","89","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","1","2","1","1","1","1","6","6","15","34","104","168","1","2","2","2","1","6","6","5","1","1","1","1","1","1","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","1","1","1","6","5","5","5","2","1","1","2","1","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","0","0","0","1","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","1","2","2"
"99c5b179e1ca8ece4c28f638290f2c45cdc9ff28da9b8a1c9d74ef85c039cb9f","0","20171014","1","0","0","0","100103","0","6","1","0","2","1","2","0","0","0","2","2","1","1","0","1","0","0","0","1","0","1","1","1","1","1","","","","","1","1","2","2","2","3","3","3","5","4","0","0","","","","","0","0","","","","","","","","","","","1","2","5","2","3","2","4","3","6","10","5","9","2","2","3","3","8","14","16000","16902","20687","16000","16456","2","1","4","4","3","1","1","2","2","1","2","4","5","7","14","3","3","4","5","4","3","4","6","10","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","5","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","3","3","3","2","1","2","2","2","2","3","3","2","2","1","2","1","1","2","2","1","1","2","2","1","1","1","2","1","2","3","2","3","5","6","11","17","2","2","1","2","2","3","3","3","2","1","1","2","2","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","1","2","2","3","2","2","3","2","4","1","1","2","1","3","1","2","2","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","2","2","0","1","0","0","2","2","2","2","2","2","1","2","2","2","2","4","5","2","3","1","1","1","1","1"
"22f6d8cf089d427c87d87b44a9753f04734eef8e72de95b04afabbd6ba2bd686","0","20171001","1","1","2","2","","2","4","2","0","1","0","0","0","2","2","0","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","3","3","3","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","3","3","3","3","3","1","2","2","2","1","2","3","2","3","2","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c69028f267d0a8249dd76c8d68dbf7b79d5d887713c6bdc4280174888142628d","0","20171019","2","0","1","1","","1","2","1","0","1","0","1","1","1","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","14","17","50","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","15","18","50","2","24","31","94","3","9","11","22","3","15","17","47","14","18","51","2","2","1","1","2","23","31","236","415","2","14","18","90","120","2","15","19","150","250","2","12","14","70","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"08211c9f8cd0931403b9664e80db197b1e3c122239b07f2500a7de1284a12fb8","0","20171102","0","0","0","0","100806","0","1","1","0","2","1","1","0","2","1","1","2","2","0","1","1","1","0","1","1","0","0","1","1","1","1","1","1","0","0","","","","","","","","","","","","","0","1","0","1","1","1","2","1","1","1","1","2","1","2","1","2","1","1","3","1","1","2","4","3","6","9","7","9","2","1","1","1","8","9","9","5251.5","5382.6","10","5215","1","1","2","1","2","2","2","1","2","2","1","4","4","7","10","1","6","8","10","16","1","5","8","10","1","1","1","1","2","1","1","1","2","1","1","1","2","1","1","2","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","1","1","1","2","1","2","4","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","1","2","2","1","1","1","2","2","6","8","9","16","1","1","1","2","1","1","2","4","1","1","1","2","2","1","1","1","2","1","1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","1","1","1","4","3","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","1","2","1","2","2","1","1","1","0","2","2","2","2","1","2","2","1","2","1","2","4","4","1","1","2","2","2","2","1"
"75dee416788fccf734c462eecfc1c97265b56566bd861bc0a6860a74599f142b","0","20171018","0","1","1","0","100802","0","6","1","0","1","1","1","2","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","","","","","","","","","","","","","1","0","0","0","0","0","1","1","2","2","1","1","2","1","1","1","2","1","12","3","2","3","2","4","5","10","4","11","2","2","2","3","7","17","69.9","173.7","789.7","68.9","87.9","2","1","2","2","2","1","1","1","2","1","2","3","4","9","15","3","3","5","12","23","2","3","6","12","1","1","1","1","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","1","2","1","2","2","1","1","2","2","7","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","3","2","3","2","5","11","22","1","2","2","1","2","3","2","2","1","2","2","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","1","1","2","1","2","2","1","3","3","2","5","6","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","0","2","2","2","1","2","1","2","2","1","2","2","5","6","3","3","2","2","1","2","2"
"adc05fa32d17e8aeb86348a54b1549922db8726b9b7065b78cb388f0611886d1","0","20171010","1","0","1","1","100103","1","6","2","0","0","0","2","0","1","2","1","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","3","3","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","1","1","2","3","2","3","2","2","2","1","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","4","9","11","70","132","1","2","2","3","2","4","3","4","1","2","1","2","1","2","3","2","2","2","3","2","2","2","3","2","1","1","2","1","1","1","1","2","1","2","3","3","4","4","1","2","3","3","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","1","2","1","1","1","2","1","0","0","2","","","","","","","","","","","","","","","","","","","",""
"140a310316038074cc92e9d9a38dfceafeaa63b4a2e0d441eb1361371e1deeef","-1","20171015","1","0","1","1","100806","1","4","2","1","0","1","1","2","1","1","2","2","2","0","32","41","109","145","1","1","0","1","0","1","1","0","1","1","1","1","","","","","","","","","","","","","1","0","0","1","1","1","5","5","5","4","4","2","2","1","1","2","95","39","302","302","302","301","302","301","5","6","6","6","8","7","8","12","22","29","9137","12143.3","22497.2","9230","9373","1","2","1","1","1","2","2","2","2","2","2","3","7","10","19","11","11","19","26","45","7","7","6","7","199","199","199","199","198","199","200","199","200","198","198","199","33","35","28","29","29","28","31","85","47","47","46","65","32","32","30","29","30","29","31","237","237","133","133","133","133","238","200","200","198","199","199","301","2","2","2","2","1","2","2","3","2","3","1","1","2","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","2","1","7","6","6","6","6","6","6","2","2","2","2","6","7","7","7","2","1","2","2","1","2","2","2","3","3","2","1","3","2","2","7","7","6","7","9","1","1","2","2","3","6","8","7","7","11","2","2","2","2","4","1","2","1","1","2","6","7","6","7","6","7","6","6","2","2","1","7","7","1","1","2","2","2","1","28","221","301","498","1412","20","88","105","129","140","301","309","309","80","301","187","188","188","59","187"
"85902664255fbdaeb9aa05e7b42d7f2d81fba42d46b69ec5d0e50ea65275fd6d","0","20170916","0","1","0","1","100805","1","6","1","1","0","0","1","2","1","1","2","1","2","1","13","13","43","44","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","151","40","302","302","302","302","301","301","7","10","7","9","1","3","3","9","10","13","101","447.3","454","442","443","2","1","1","2","2","1","2","2","1","1","2","3","5","5","5","7","7","9","11","10","6","6","9","10","216","216","214","214","213","214","216","216","216","214","214","213","34","34","29","29","29","29","32","150","42","43","42","101","31","31","29","30","29","30","31","237","237","137","137","137","138","237","216","216","213","213","214","302","1","1","2","1","2","1","2","1","2","2","2","1","1","2","1","1","1","1","2","2","2","1","1","1","1","2","3","3","3","2","3","1","1","1","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","1","3","7","6","9","11","10","1","2","2","1","1","2","1","1","2","2","1","1","2","1","1","1","1","2","1","1","2","2","2","2","2","1","1","2","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","1","1","3","2","2","3","1","2","1","1","1","2","2","1","2","1","1","28","120","273","304","312","16","64","120","139","139","301","305","364","131","301","221","221","221","99","220"
"dd93193adcc034f29012f370aa4e1c54e997096bc9a9201c53b24a102db4e2d8","0","20170915","1","1","0","1","100804","1","7","2","0","2","1","1","1","2","0","1","2","1","0","0","1","0","1","0","0","1","0","0","0","1","1","","","","","2","1","2","1","2","2","2","2","1","2","1","0","","","","","1","1","","","","","","","","","","","2","1","3","2","2","2","2","3","9","8","8","8","1","1","1","2","9","9","1868.5","2317.5","2316.5","1869.5","2269.5","2","2","2","1","1","2","2","1","1","1","1","3","5","4","5","2","3","9","10","10","1","3","10","9","2","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","2","2","1","3","1","2","3","2","1","1","2","1","1","1","1","1","1","2","1","1","2","2","2","2","2","1","2","3","2","1","2","1","2","1","1","1","2","1","1","2","1","2","1","2","2","1","1","1","1","2","1","1","2","2","2","2","5","4","4","2","1","1","1","2","1","2","1","1","1","2","2","2","2","2","1","1","2","2","1","1","2","9","9","10","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","7","8","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","3","2","2","2","1","1","1","1"
"3e298f8840738652f4b075a977cf64ea039e3fb35d450ba531cf860bd768b858","0","20171104","1","1","1","1","100807","1","3","2","0","0","0","2","1","1","0","1","1","2","0","31","62","143","247","0","0","0","0","1","1","1","0","1","1","0","0","","","","","","","","","","","","","0","0","0","1","0","0","2","2","1","2","1","1","1","2","2","2","96","33","302","200","302","301","301","302","15","18","14","19","1","1","3","4","16","20","13","768","1318","50","687","2","1","2","1","2","1","1","1","2","2","2","4","8","10","16","4","10","15","18","26","5","9","15","20","195","195","147","194","193","194","196","196","196","147","193","193","33","33","25","26","26","26","31","80","42","41","42","61","31","31","27","26","26","26","31","235","235","115","134","133","133","234","195","195","148","193","194","302","2","2","2","1","1","1","2","2","2","3","2","2","2","2","2","1","1","2","2","2","2","2","2","3","1","1","1","2","1","3","3","1","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","1","1","2","2","5","9","15","19","28","1","1","1","2","2","3","3","7","1","1","1","3","1","2","2","3","2","2","3","1","2","1","3","2","2","1","1","2","2","2","2","2","1","1","2","3","7","10","1","2","1","3","4","1","1","2","1","1","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","0","0","26","95","302","364","645","20","48","103","119","133","301","309","317","53","143","193","193","193","42","94"
"eabdbc7e9a21159b0b644b99f459f0dc642a0cd0b22a8ad619e6999791e41e3f","0","20170912","1","1","1","0","100805","1","4","1","0","0","0","1","2","1","1","2","1","0","0","9","9","33","34","0","1","0","1","1","0","1","0","1","1","1","0","","","","","","","","","","","","","0","1","1","1","0","0","1","1","2","2","2","2","1","1","1","2","105","43","301","301","301","301","302","301","8","9","9","8","1","2","3","5","19","19","260","8870.1","8871.1","1432.5","6126.1","1","2","1","1","1","2","2","1","2","2","2","4","6","7","6","4","4","8","9","8","4","4","9","9","218","217","215","215","215","215","217","218","218","216","216","216","35","34","28","28","27","28","35","104","42","42","42","105","31","31","27","27","28","28","31","232","232","146","145","146","145","233","217","218","215","215","215","302","1","2","1","1","1","1","1","2","2","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","2","3","2","2","2","2","2","1","2","1","1","1","2","1","1","1","1","1","2","1","2","3","4","4","9","9","10","1","1","2","2","2","2","1","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","2","1","1","2","1","3","2","1","2","3","2","1","2","1","1","2","1","2","2","2","1","34","294","302","305","305","24","122","124","126","126","301","302","301","120","302","226","226","225","93","226"
"c993f01a4a2e94c3a75b34ede44c0db51ebab09326c1dc26fe6d56f92290df7d","0","20170929","1","0","2","1","","3","6","1","1","1","0","0","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","2","2","2","2","3","1","1","2","1","1","2","2","1","1","2","1","2","1","1","1","2","3","3","2","2","2","2","1","2","1","2","3","3","4","3","1","1","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c879aa0b87e1bb267043ec7001e5e0af6811644e9c16e9f3b8273afc5124bf50","0","20171020","1","0","0","1","100801","1","2","1","1","0","1","1","2","2","1","2","2","2","1","31","47","143","192","0","1","1","0","1","1","0","1","1","1","1","0","","","","","","","","","","","","","0","0","1","0","0","1","1","2","1","2","2","2","2","1","1","2","239","39","302","302","301","302","301","301","17","32","16","32","1","2","3","4","17","33","19","1382.4","1863","334","411.8","1","1","1","2","2","2","2","2","2","1","2","4","7","12","24","4","5","15","27","61","3","8","17","33","222","223","220","221","221","221","223","223","222","221","220","220","34","36","27","27","28","28","31","192","42","41","42","97","31","32","28","28","27","27","31","226","227","138","139","138","138","226","223","222","220","221","220","302","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","1","1","1","2","2","2","1","2","3","2","2","3","1","2","1","2","2","2","2","2","2","1","2","2","1","1","2","1","2","2","2","2","4","8","17","34","82","1","1","2","1","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","2","2","1","1","2","1","2","3","2","5","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","1","0","46","268","302","429","865","24","99","106","124","131","302","304","312","145","302","209","210","211","116","209"
"88ff0b6c1b7683f792d3afb144a63215daacc76d6d3901cc1a61c8ba4fee9e70","0","20170919","0","1","1","0","100100","1","6","2","0","2","0","1","0","2","2","1","1","2","0","0","1","1","0","1","0","1","1","1","1","1","1","","","","","2","2","2","1","2","2","1","1","1","1","0","1","","","","","1","0","","","","","","","","","","","2","2","3","2","1","1","2","2","4","3","4","4","2","2","2","2","4","7","9990","35042.9","35080.9","9990","9990","2","2","2","1","2","2","1","1","2","1","1","1","4","5","5","1","1","4","4","5","1","1","5","5","1","2","1","2","2","2","1","1","1","2","2","2","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","1","2","4","4","5","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","1","2","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","3","2","1","2","3","1","1","1","2","2","1","2","2","1","2","2","2","2","2","3","2","2","1","1","1","1","2","2","2","1","2","1","1","2","2","2"
"4985d935d9abe0ea90e381a0bf7653bea9195b2c5a9a65ece7540b85bdf27d6a","0","20170906","0","0","0","1","100803","1","4","2","1","1","1","2","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","1","1","0","1","1","1","2","1","","","","","","","","","","","","","1","1","2","1","0","0","5","4","4","5","5","1","1","1","2","2","2","1","5","5","5","5","4","5","6","5","5","5","7","6","7","6","7","6","1635","1635","1635","1636","1635","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","7","6","6","6","7","6","7","7","6","2","1","2","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","1","2","1","1","1","5","2","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","2","1","2","1","1","2","1","1","1","1","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","7","7","7","7","6","7","6","2","2","2","1","6","7","7","7","2","2","1","1","2","1","1","1","2","1","2","1","2","2","2","2","3","2","3","3","1","1","2","2","2","2","3","3","3","2","1","2","2","1","1","2","2","1","2","2","6","7","7","7","7","2","2","3","2","2","2","3","3","2","2","2","2","1","1","5","5","5","5","4","1","1","1","2","1","4","4","4","3","4","2","1","2","1","1"
"d8d22b3d8c0e3017b03e434d1db9f841946211f6f9af827624c001d3f14e9495","0","20171101","0","0","1","0","100806","1","5","1","1","1","1","1","0","1","1","1","2","1","1","0","1","1","1","0","1","1","0","0","0","0","0","1","1","1","0","","","","","","","","","","","","","1","0","0","0","1","1","1","2","3","3","2","2","2","2","2","2","1","2","2","1","1","2","2","1","14","30","14","31","1","2","3","4","15","32","10","4069.8","8173.3","310","332.5","2","2","2","2","2","2","1","1","1","1","2","2","7","15","28","3","6","15","28","61","3","6","15","32","1","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","1","2","1","2","1","2","2","1","1","1","1","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","3","3","4","4","4","2","1","1","1","2","1","2","1","1","1","2","2","2","1","1","2","2","2","2","3","3","5","16","32","67","1","1","1","1","1","2","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","2","2","1","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","1","2","1","1","0","1","1","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","2","2","1","2"
